latitude,longitude,location_name,temperature,humidity,rainfall,wind_speed,is_peatland,fire_occurred
0.5071,101.4478,Gambut - Riau (Sumatera),38.63,40,0.0,9.76,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),21.42,89,59.7,12.79,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.62,97,35.9,14.64,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.6,48,0.0,4.07,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.76,91,29.0,11.52,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.85,67,0.4,4.41,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.61,50,0.0,16.95,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.19,87,57.0,17.22,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.07,77,1.6,7.47,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.49,75,1.4,1.24,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.31,83,22.6,8.8,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.94,67,1.0,8.73,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.99,63,3.9,2.86,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.15,40,0.0,6.36,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.17,42,0.0,7.71,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.02,88,20.8,5.28,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.2,80,3.8,3.67,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.63,78,1.2,3.45,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.37,87,37.8,12.93,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.7,63,2.1,7.59,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.93,61,1.7,8.53,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.27,92,15.3,8.48,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.76,87,41.8,16.17,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),34.18,24,0.0,6.99,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.9,93,49.2,7.33,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.17,91,22.1,11.29,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.28,81,21.2,7.71,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.04,26,0.0,13.97,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),31.97,76,3.4,8.44,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),40.7,34,0.0,7.69,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),28.12,76,1.8,3.0,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),24.31,86,14.4,5.97,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.73,39,0.0,4.07,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),25.08,81,41.6,14.61,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.64,93,29.9,6.83,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.85,44,0.0,3.82,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),37.07,45,0.0,14.86,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.0,34,0.0,15.19,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.66,32,0.0,8.39,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),36.77,48,0.0,6.68,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.39,81,52.1,19.78,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.75,77,2.5,2.76,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),39.91,28,0.0,16.64,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.41,66,2.0,6.85,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),25.39,83,41.0,19.9,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.73,21,0.0,3.24,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),34.28,37,0.0,7.19,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.15,96,43.4,16.13,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.7,89,23.3,8.61,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),38.22,32,0.0,5.8,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),24.36,91,19.6,11.83,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.21,40,0.0,12.92,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),36.15,21,0.0,3.62,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),36.98,21,0.0,12.66,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.1,21,0.0,13.67,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.16,58,1.4,8.92,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.74,93,14.2,19.53,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),23.32,84,53.4,15.88,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.02,30,0.0,10.13,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.95,85,33.4,18.71,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.67,79,1.2,7.75,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.09,62,3.1,4.69,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.42,93,56.7,11.52,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.08,41,0.0,6.87,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.69,48,0.0,5.43,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.03,43,0.0,8.18,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),36.71,49,0.0,15.34,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.37,95,30.4,11.88,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.74,71,1.1,1.24,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.23,32,0.0,16.05,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.84,55,1.2,6.48,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.24,36,0.0,14.76,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.94,55,2.0,4.4,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.75,69,3.3,1.79,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),20.2,96,25.1,11.88,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.61,86,34.1,5.4,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.98,31,0.0,12.42,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.8,78,3.9,5.9,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.81,80,35.3,11.02,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.32,73,1.2,8.54,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.94,27,0.0,12.42,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.85,62,3.5,6.56,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.25,81,47.4,8.54,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.83,40,0.0,4.78,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.39,65,0.2,9.17,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.11,72,0.4,4.69,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.52,35,0.0,9.64,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.22,76,3.6,9.43,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.97,92,33.8,19.72,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.44,93,14.7,17.55,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.29,63,3.9,1.17,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.0,65,3.1,9.23,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.57,58,1.7,9.67,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.36,37,0.0,9.58,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),37.32,35,0.0,15.06,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.1,76,2.0,5.52,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.41,68,3.6,2.13,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.35,33,0.0,11.54,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.08,80,0.6,7.89,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.49,77,3.9,8.84,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.02,59,1.9,2.65,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.49,44,0.0,5.31,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.86,41,0.0,13.19,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.28,38,0.0,7.22,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.23,63,4.8,7.03,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.11,88,11.9,9.49,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.05,40,0.0,8.44,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.91,63,4.4,9.41,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.82,84,16.7,10.37,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),24.57,98,42.8,17.12,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.78,75,0.1,2.03,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.77,63,0.1,2.82,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.69,22,0.0,4.0,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.7,62,2.9,5.93,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.09,76,1.9,3.16,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.42,80,49.6,11.44,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.99,30,0.0,12.88,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.17,73,1.9,6.13,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.46,80,18.3,16.42,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.33,87,58.8,8.06,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.1,62,0.4,4.4,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.59,62,4.4,3.09,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.04,88,18.3,13.54,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),20.55,86,17.6,12.67,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.26,90,53.3,19.5,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.95,65,1.8,3.94,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.79,64,2.6,4.49,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.27,75,2.5,2.33,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.69,84,31.4,9.9,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.99,81,41.9,5.56,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.53,22,0.0,5.07,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.35,67,4.6,9.94,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.05,79,2.8,9.95,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.31,69,1.5,5.87,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.92,47,0.0,12.69,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.99,22,0.0,12.69,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.17,58,1.2,3.11,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.91,86,29.1,17.41,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.55,99,34.7,10.6,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.8,21,0.0,12.32,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),40.43,40,0.0,12.25,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.19,98,39.0,5.15,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.88,66,1.4,2.85,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.83,91,42.3,7.79,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.67,69,2.4,9.77,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.67,68,4.0,9.74,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),25.53,95,53.5,6.61,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.51,80,4.4,5.53,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.1,62,1.4,6.6,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.16,46,0.0,7.88,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),34.79,27,0.0,3.16,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.69,65,3.2,7.48,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.36,62,2.6,7.06,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.03,60,1.5,7.41,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.15,68,1.8,5.15,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),21.61,80,49.0,15.06,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.02,60,1.7,9.18,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.35,91,54.5,13.45,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),40.33,42,0.0,4.48,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.67,82,12.4,17.4,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.96,43,0.0,10.94,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.94,26,0.0,13.03,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.94,96,39.4,11.96,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.6,66,3.3,4.4,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.85,55,3.5,6.36,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.91,63,1.9,1.21,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.33,99,42.6,8.93,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),38.24,23,0.0,12.56,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),20.48,82,52.0,10.89,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.03,76,4.2,3.88,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.91,91,54.1,7.5,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.67,60,3.9,4.47,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.97,65,2.0,4.44,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.44,64,4.9,3.64,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.14,93,26.0,16.8,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.02,84,47.5,5.59,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.52,40,0.0,10.76,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),23.91,94,30.9,11.72,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.19,80,2.4,3.08,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.3,47,0.0,3.59,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.29,65,1.6,8.58,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.6,39,0.0,15.21,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),20.22,90,18.8,19.17,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.6,21,0.0,12.42,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.66,79,4.8,5.37,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),34.93,46,0.0,10.37,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.22,77,3.5,2.43,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.87,85,48.9,19.82,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),20.73,99,35.6,16.18,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.03,37,0.0,16.46,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),26.83,85,58.8,5.23,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.97,30,0.0,13.12,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),33.31,25,0.0,17.26,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.73,27,0.0,8.06,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.59,55,2.6,1.71,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.09,33,0.0,4.86,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.66,96,56.4,5.54,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),38.8,25,0.0,5.44,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.33,90,34.6,18.46,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.86,60,4.6,7.24,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.5,76,2.3,8.64,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.95,66,4.9,9.17,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.53,89,35.7,12.04,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.54,65,1.8,3.46,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.81,59,3.6,1.65,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.21,98,57.2,7.7,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.5,81,25.4,8.58,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.88,62,1.8,8.76,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.68,28,0.0,15.26,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.45,70,3.8,5.19,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.24,72,2.7,3.71,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.64,68,1.6,6.98,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),23.57,94,49.9,11.1,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.6,93,30.3,12.69,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.36,63,3.7,7.06,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.38,68,2.4,7.1,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.81,24,0.0,4.96,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),29.98,74,1.1,9.18,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.27,83,38.1,8.77,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.38,95,47.7,19.83,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.16,87,14.9,7.17,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.51,63,4.1,7.64,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.45,82,19.2,13.96,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.6,67,2.0,7.16,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),38.83,49,0.0,5.64,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.08,74,0.9,7.38,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.2,35,0.0,11.76,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),28.03,79,1.4,4.23,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.87,57,1.4,5.54,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.53,34,0.0,12.07,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.33,71,3.6,9.98,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.99,41,0.0,4.05,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),31.36,75,1.7,1.93,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.2,76,3.8,3.32,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.78,26,0.0,5.75,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.78,62,4.4,4.64,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.47,50,0.0,11.03,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.57,22,0.0,4.13,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.92,70,0.1,3.78,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),22.04,82,30.1,19.2,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.59,61,1.7,2.33,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.04,98,59.8,12.0,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),36.63,32,0.0,14.4,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),28.09,75,4.3,6.17,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),22.06,98,40.6,14.09,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.59,76,1.1,9.14,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.43,75,2.4,1.14,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.08,89,14.7,8.09,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.28,60,3.9,4.79,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.33,76,3.0,2.95,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.49,60,0.9,3.44,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.65,56,3.2,8.83,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.46,41,0.0,17.54,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),20.01,93,35.5,18.25,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),20.42,85,43.2,6.92,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.15,32,0.0,7.01,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),38.04,39,0.0,9.85,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),34.11,28,0.0,14.47,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.18,95,47.3,13.74,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.09,57,3.4,1.06,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.96,76,1.4,1.6,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.42,66,0.6,1.5,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.35,63,1.7,1.9,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),35.38,22,0.0,11.34,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.16,23,0.0,5.4,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.06,28,0.0,10.82,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.74,68,4.4,2.98,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.25,58,4.3,7.87,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),35.33,29,0.0,17.52,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.96,35,0.0,12.41,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),21.38,82,23.3,17.05,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.38,58,1.2,3.48,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.97,77,3.6,5.03,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.11,61,1.0,5.51,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.6,91,33.8,10.35,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.62,45,0.0,17.07,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.48,84,37.1,9.09,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.63,73,4.1,2.64,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.63,81,31.1,18.76,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.25,81,55.9,5.08,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.38,62,2.9,4.25,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.91,91,42.6,10.09,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.99,74,2.9,8.8,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.46,79,1.2,3.56,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.79,66,3.3,4.28,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.65,56,1.4,5.33,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.21,80,53.8,11.8,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.06,36,0.0,7.3,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.77,35,0.0,6.91,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.55,22,0.0,6.39,1,1
